2018/06/03 10:38:10 [error] 1877#0: *10 connect() to 192.168.55.120:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047490074-66&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=polling&t=1528047490074-66&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:10 [error] 1877#0: *10 upstream timed out (60: Operation timed out) while reading response header from upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047490074-66&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.117:8000/socket.io/?EIO=3&transport=polling&t=1528047490074-66&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:14 [error] 1877#0: *93 upstream timed out (60: Operation timed out) while reading response header from upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.117:8000/socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080"
2018/06/03 10:39:14 [error] 1877#0: *93 connect() to 192.168.55.120:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080"
2018/06/03 10:39:14 [error] 1877#0: *93 no live upstreams while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://backend/socket.io/?EIO=3&transport=websocket&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080"
2018/06/03 10:39:21 [error] 1877#0: *95 kevent() reported that connect() failed (60: Operation timed out) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "POST /socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.117:8000/socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:50 [error] 1877#0: *95 kevent() reported that connect() failed (60: Operation timed out) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "POST /socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.120:8000/socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:50 [error] 1877#0: *95 connect() to 192.168.55.121:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "POST /socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89 HTTP/1.1", upstream: "http://192.168.55.121:8000/socket.io/?EIO=3&transport=polling&t=1528047515038-74&sid=550e3b79ce094691b89b1647d9e80a89", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:58 [error] 1877#0: *95 connect() to 192.168.55.117:8000 failed (64: Host is down) while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047598067-91 HTTP/1.1", upstream: "http://192.168.55.117:8000/socket.io/?EIO=3&transport=polling&t=1528047598067-91", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
2018/06/03 10:39:58 [error] 1877#0: *95 no live upstreams while connecting to upstream, client: 192.168.55.102, server: localhost, request: "GET /socket.io/?EIO=3&transport=polling&t=1528047598067-91 HTTP/1.1", upstream: "http://backend/socket.io/?EIO=3&transport=polling&t=1528047598067-91", host: "192.168.55.102:8080", referrer: "http://192.168.55.102:8080/index.html"
